Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Jordan,JOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.506,90.747,90.979,91.203,..
Jordan,JOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.7,14.2,13.8,13.4,..
Jordan,JOR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.396,22.622,21.979,..,..
Jordan,JOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.826,3.843,3.864,..,..
Jordan,JOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.954,2.849,2.761,..,..
Kazakhstan,KAZ,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,22005.083545469,22157.8711033087,22171.7812548987,22771.6551548595,..
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.3,72.95,73.15,..,..
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.264,57.336,57.428,57.54,..
Kazakhstan,KAZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.8,9.3,9.2,9.3,..
Kazakhstan,KAZ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.52,21.64,21.77,..,..
Kazakhstan,KAZ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.37,7.15,7.14,..,..
Kazakhstan,KAZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.73,2.73,2.84,..,..
Kenya,KEN,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,3894.5518232238,3968.90735528269,4134.8553462399,4243.62555965515,..
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.393,65.909,66.342,..,..
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.105,26.562,27.03,27.507,..
Kenya,KEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,34.5,33.9,32.8,31.9,..
Kenya,KEN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.943,29.296,28.748,..,..
Kenya,KEN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.734,5.582,5.469,..,..
Kenya,KEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.663,3.572,3.492,..,..
Kiribati,KIR,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,4001.56693863003,4280.95979673024,4223.30573099437,..,..
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.577,67.851,68.116,..,..
Kiribati,KIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.45,53.262,54.057,54.835,..
Kiribati,KIR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,43.5,42.3,41.3,40.1,..
Kiribati,KIR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,28.663,28.294,27.887,..,..
Kiribati,KIR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.481,6.396,6.329,..,..
Kiribati,KIR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.651,3.61,3.569,..,..
"Korea, South",PRK,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
"Korea, South",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.711,71.91,72.095,..,..
"Korea, South",PRK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.471,61.678,61.899,62.134,..
"Korea, South",PRK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.1,14.4,13.7,13.1,..
"Korea, South",PRK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.916,13.91,13.89,..,..
"Korea, South",PRK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.856,8.97,9.088,..,..
"Korea, South",PRK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.917,1.911,1.904,..,..
"Korea, Rep.",KOR,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,40109.0676343043,41278.2206187849,42272.7695090616,43240.2474846061,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2756097560976,82.6268292682927,82.6268292682927,..,..
"Korea, Rep.",KOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.562,81.503,81.459,81.43,..
"Korea, Rep.",KOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.9,2.8,2.8,2.7,..
"Korea, Rep.",KOR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.9,7,6.4,..,..
"Korea, Rep.",KOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.5,5.6,5.8,..,..
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.172,1.052,0.977,..,..
Kosovo,XKX,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,10293.0505024823,10744.5616170761,11072.4200415453,11629.2606678966,..
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.6463414634146,71.9463414634146,72.1951219512195,..,..
Kosovo,XKX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..,..,..,..,..
Kosovo,XKX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Kosovo,XKX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.8,16.4,16,..,..
Kosovo,XKX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7,7,7,..,..
Kosovo,XKX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.06,2.02,2,..,..
Kuwait,KWT,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,60888.3922646841,58767.7909080998,58148.5861015882,..,..
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.224,75.311,75.398,..,..
Kuwait,KWT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,..
Kuwait,KWT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.3,7.1,6.9,6.8,..
Kuwait,KWT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.369,14.651,13.939,..,..
Kuwait,KWT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.518,2.601,2.696,..,..
Kuwait,KWT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.082,2.083,2.082,..,..
Kyrgyz Republic,KGZ,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,4659.18954370326,4803.23230556766,4979.51365757303,4864.39035134928,..
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.9512195121951,71.2,71.4,..,..
Kyrgyz Republic,KGZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.944,36.135,36.351,36.591,..
Kyrgyz Republic,KGZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.9,18,17.1,16.4,..
Kyrgyz Republic,KGZ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26,24.8,27.1,..,..
Kyrgyz Republic,KGZ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.5,5.4,5.2,..,..
Kyrgyz Republic,KGZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.1,3,3.3,..,..
Lao PDR,LAO,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,6874.75921343862,..,..,..
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.924,67.277,67.61,..,..
Lao PDR,LAO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.736,34.368,35.004,35.645,..
Lao PDR,LAO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,40.4,38.9,37.6,36.4,..
Lao PDR,LAO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.337,23.955,23.549,..,..
Lao PDR,LAO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.593,6.508,6.434,..,..
Lao PDR,LAO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.751,2.709,2.667,..,..
Latvia,LVA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,27547.8801981077,28669.4548468499,29621.6481354585,30527.6350986186,..
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.580487804878,74.6292682926829,74.7829268292683,..,..
Latvia,LVA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.021,68.075,68.142,68.222,..
Latvia,LVA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.9,3.6,3.3,3.1,..
Latvia,LVA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.2,10.7,10,..,..
Latvia,LVA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.6,14.8,15,..,..
Latvia,LVA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.74,1.69,1.6,..,..
Lebanon,LBN,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,15832.5473504749,15942.2398677853,15520.2146356726,14268.9023672144,..
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.8,78.833,78.875,..,..
Lebanon,LBN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.266,88.429,88.593,88.758,..
Lebanon,LBN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.8,6.6,6.4,6.2,..
Lebanon,LBN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.744,17.67,17.545,..,..
Lebanon,LBN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.181,4.263,4.356,..,..
Lebanon,LBN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.104,2.097,2.087,..,..
Lesotho,LSO,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,3207.0415006318,3150.38228573225,3118.96549930319,3183.90759714082,..
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.059,52.947,53.705,..,..
Lesotho,LSO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.317,27.73,28.153,28.585,..
Lesotho,LSO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,72.3,71.7,69.1,68.1,..
Lesotho,LSO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,27.501,27.17,26.808,..,..
Lesotho,LSO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,15.157,14.656,14.246,..,..
Lesotho,LSO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.197,3.171,3.141,..,..
Liberia,LBR,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,1383.37748322804,1375.91434454448,1314.97768152059,1266.00837551656,..
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.802,63.295,63.73,..,..
Liberia,LBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.254,50.697,51.151,51.615,..
Liberia,LBR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,65.2,64.3,63.3,62.2,..
Liberia,LBR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.843,33.426,33.042,..,..
Liberia,LBR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.957,7.729,7.538,..,..
Liberia,LBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.461,4.387,4.315,..,..
Libya,LBY,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,13686.0204479957,..,..,..
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.311,72.52,72.724,..,..
Libya,LBY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.54,79.817,80.102,80.393,..
Libya,LBY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11,10.6,10.2,9.9,..
Libya,LBY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.935,19.38,18.829,..,..
Libya,LBY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.108,5.099,5.095,..,..
Libya,LBY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.317,2.277,2.24,..,..
Liechtenstein,LIE,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2585365853659,83.7463414634147,83.0414634146342,..,..
Liechtenstein,LIE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.303,14.315,14.338,14.371,..
Liechtenstein,LIE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Liechtenstein,LIE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10,8.9,9.9,..,..
Liechtenstein,LIE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.2,6.6,7.2,..,..
Liechtenstein,LIE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.61,1.44,1.58,..,..
Lithuania,LTU,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,30886.6637771576,32645.142986191,34452.0700175406,35989.230961971,..
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.6707317073171,75.4804878048781,75.6804878048781,..,..
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.366,67.516,67.679,67.855,..
Lithuania,LTU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.9,3.6,3.3,3,..
Lithuania,LTU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.7,10.1,10,..,..
Lithuania,LTU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.3,14.2,14.1,..,..
Lithuania,LTU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.69,1.63,1.63,..,..
Luxembourg,LUX,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,72159.1172197531,72645.5434139229,72375.5728343246,..,..
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6853658536585,82.0951219512195,82.2951219512195,..,..
Luxembourg,LUX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.46,90.727,90.981,91.223,..
Luxembourg,LUX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.4,2.3,2.3,2.2,..
Luxembourg,LUX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.4,10.4,10.3,..,..
Luxembourg,LUX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.8,7.1,7.1,..,..
Luxembourg,LUX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.41,1.39,1.38,..,..
"Macao SAR, China",MAC,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,108780.951973221,116078.821450695,120376.399755545,..,..
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.854,83.989,84.118,..,..
"Macao SAR, China",MAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,..
"Macao SAR, China",MAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
"Macao SAR, China",MAC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.31,11.2,11.058,..,..
"Macao SAR, China",MAC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.8,3.866,3.939,..,..
"Macao SAR, China",MAC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.207,1.211,1.217,..,..
Madagascar,MDG,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,1507.43028271886,1541.17141036383,1562.0578446396,1589.7985401673,..
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.931,66.311,66.681,..,..
Madagascar,MDG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.856,36.522,37.191,37.861,..
Madagascar,MDG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,39.6,38.5,37.5,36.5,..
Madagascar,MDG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.138,32.897,32.657,..,..
Madagascar,MDG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.324,6.185,6.055,..,..
Madagascar,MDG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.184,4.13,4.077,..,..
Malawi,MWI,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,1025.49521311576,1012.28559621586,1018.02681287463,1034.67763756483,..
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.681,63.279,63.798,..,..
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.506,16.714,16.937,17.174,..
Malawi,MWI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.3,33.5,32.1,30.9,..
Malawi,MWI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.163,34.593,34.118,..,..
Malawi,MWI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.074,6.811,6.597,..,..
Malawi,MWI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.407,4.302,4.209,..,..
Malaysia,MYS,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,24841.3305169428,25910.1361368162,26701.3593315759,27607.4060088166,..
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.649,75.828,75.997,..,..
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.84,75.447,76.036,76.607,..
Malaysia,MYS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7,7.1,7.2,7.3,..
Malaysia,MYS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.957,16.867,16.752,..,..
Malaysia,MYS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.942,5.014,5.09,..,..
Malaysia,MYS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.037,2.019,2.001,..,..
Maldives,MDV,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,16153.1711637873,16630.6525256307,17143.9310956301,17722.6587061032,..
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.013,78.325,78.627,..,..
Maldives,MDV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.954,39.38,39.808,40.238,..
Maldives,MDV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.1,7.6,7,6.5,..
Maldives,MDV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.641,14.891,14.199,..,..
Maldives,MDV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.965,2.883,2.814,..,..
Maldives,MDV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.947,1.906,1.87,..,..
Mali,MLI,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,2137.29690566775,2173.55973251868,2217.57452583807,2252.52652107791,..
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.987,58.452,58.893,..,..
Mali,MLI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.783,41.572,42.356,43.136,..
Mali,MLI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,65.2,63.5,61.8,60.2,..
Mali,MLI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,42.638,42.078,41.543,..,..
Mali,MLI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.307,9.984,9.686,..,..
Mali,MLI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.057,5.968,5.877,..,..
Malta,MLT,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,36562.7507707321,38183.8063216669,39948.0023689698,40371.9373951936,..
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4536585365854,82.3463414634146,82.4487804878049,..,..
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.48,94.546,94.612,94.678,..
Malta,MLT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.1,6.2,6.1,6.1,..
Malta,MLT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.8,9.2,9.2,..,..
Malta,MLT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.3,7.6,7.6,..,..
Malta,MLT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.37,1.26,1.23,..,..
Marshall Islands,MHL,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,4769.7949123971,4850.37932100722,4942.85690727746,..,..
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..
Marshall Islands,MHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.228,76.634,77.031,77.417,..
Marshall Islands,MHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.6,27.9,27.2,26.4,..
Marshall Islands,MHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..
Marshall Islands,MHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..
Marshall Islands,MHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
Mauritania,MRT,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,4955.60236752554,5004.57784709163,5014.91745796425,5131.30594116105,..
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.208,64.464,64.704,..,..
Mauritania,MRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.962,52.824,53.672,54.507,..
Mauritania,MRT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,53.8,52.6,51.4,50.1,..
Mauritania,MRT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.569,34.132,33.694,..,..
Mauritania,MRT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.468,7.339,7.222,..,..
Mauritania,MRT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.679,4.619,4.561,..,..
Mauritius,MUS,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,22415.4003385527,23536.2478066738,24767.7256217021,25588.9248181308,..
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.3948780487805,74.5146341463415,74.4163414634146,..,..
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.91,40.841,40.793,40.766,..
Mauritius,MUS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.8,13.2,13.7,14.3,..
Mauritius,MUS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.4,10.7,10.2,..,..
Mauritius,MUS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.1,8,8.5,..,..
Mauritius,MUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.4,1.44,1.41,..,..
Mexico,MEX,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,19084.182536853,19272.1847690089,19450.8038675661,19188.5526096066,..
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.917,74.947,74.992,..,..
Mexico,MEX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.577,79.867,80.156,80.444,..
Mexico,MEX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.5,13,12.6,12.2,..
Mexico,MEX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.245,17.918,17.602,..,..
Mexico,MEX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.851,5.933,6.01,..,..
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.186,2.157,2.129,..,..
"Micronesia, Fed. Sts.",FSM,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,3968.1462246489,..,..,..
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.471,67.618,67.755,..,..
"Micronesia, Fed. Sts.",FSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.526,22.608,22.703,22.812,..
